Anime_ID|Staff_ID
1979|7787;1692;1425;1692;17498;30821;30822;30823;70;732;3613;3875;5851;7787;8838;16924;20311;27969;30818;70;732;1958;3613;3875;10375;13498;16924;30824;30825;3401;19;2586;71;18;71;4893;5113;7726;8024;9091;10748;13148;20775;30816;30817;31;4379;23729;23729;61441;61441;61441;61459;61459;61459;68073;86979;86979;86979;86979;86979;86979;25930;25937;26136;53232;546;693;720;724;1048;1259;1274;2056;2162;2324;2397;2422;3075;8066;39833;46219;46545;57604;59556;62725;62734;63032;66404;66404;66413
1375|6621;38763;93;2269;5676;13386;21432;38763;39475;44751;65834;341;2270;4305;5469;7245;19467;20306;132876;9406;7250;4342;14002;4342;31417;56904;7841;206;16525;8144;8806;16578;25658;15783;1584;2109;2404;4762
15397|27243;64081;110;31090;64081;86830;1715;4662;4688;8064;10003;11374;27243;37969;43192;46292;127002;11068;21295;27243;32797;36866;37969;46292;50289;51428;66718;72657;115954;121335;1715;50289;3401;88049;88048;97310;15669;20585;97310;464;4470;8232;9093;9095;12396;20310;35547;35974;36833;43207;46530;53823;58089;97310;126995;127000;21522;5458;77002;11604;77913;83298;91011;111734;118048;122363;849;1005;1374;1552;7636;10402;14825;18644;55281;63462;68107;69556;70586;73497;74088;100861;106773;114052;115657;126925
1521|10911;985;7856;10231;5450;63402;5450;9738;9755;26435;4604;20250;20507;26340;60513;23446;23479;31202;32072;32642;38778;48578;48579;48579;50462;50479;50488;50492;50517;50592;50597;50598;50714;52150;62929;62935;63190;63272;63338;21025;28721;28721;29285;29553;37020;50933;503;548;658;869;956;1019;1584;1668;1669;2086;48875
213|245;644;112;8525;9001;13340;112;245;3024;9447;9547;9803;13647;14810;20492;31137;40490;245;3024;9447;9547;9803;13647;14810;20492;31137;40490;150;2451;22982;82;83;84;245;11158;17986;19997;24297;35169;83;85;274;4289;31138;71278;3370;244;13441;21768;21772;21776;25648;28491;28904;28905;28906;32511;47120;536;1081;1133;1133;1283;2532;3419;3664;3916;3917;3924;4019;4116;4117;4118;4119;4120;5146;5151;5152;6267;7125;7988;20166;62521;64331;68135;74741;104912;118970;127931;135472;135473;135474;23473;23476;23477;23479;23495;23495;23502;23530;31519;47710;47739;47739;47757;47757;50364;50364;50515;50636;50719;50719;50729;50729;50738;50789;50908;52146;52347;53893;53893;53894;53894;53894;53894;53941;62598;62598;62598;62598;62923;62933;62934;62934;62936;62936;62976;62979;62979;63131;67570;16171;16171;16174;27770;27770;27770;28823;28823;29309;29309;29309;29309;29387;29387;29387;29419;29419;29419;29419;29419;29419;29419;29434;29434;50933;50935;50935;25646;25933;25934;25937;25938;25943;25945;26237;26265;297;503;546;657;657;657;658;720;790;848;852;854;1048;1105;1105;1136;1136;1249;1275;1278;1307;1462;2060;2434;3926;96187;96187;96187;96355;96355;96473;96624;96639;96698;96701;96702;96779;96779;96779;96828;97182;97191;48732;48742;48745;48747;48755;48756;48766;48782;48866;48869;48873;48873;48881;48900;48954;49591;49597;49600;49603;52403;52403;63154;63154;63154;63154;63155;63155;63155;63155;63155;63155;63156;63156;63157;63157;63157;63158;63158;63158;38916;38935;38936;38941;39030;39030;42178;46685;48420;48420;51999;56874;72785;73845
2796|3943;3904;59755;62004;3904;5558;4235;134754;21313;7841;234;6153;8144;107459;3975;47726;47736;47777;50728;1249
7891|5620;4056;8676;4060;40918;19;5620;4059;27231;9246;123;2949;76390;1178;1499;1669;2171;4771;8074;14828;16312
1133|58;27533;668;715;10424;10962;27533;58;15161;30533;106268;272;5860;12453;27538;28404;30533;106268;65631;19070;1297;11837;15101;19070;27539;27540;27541;27542;28405;979;15696;27535;27536;1081;2550;2550;2559;4408;9352;16141;19355;19357;70285;100785;125507;47731;50702;50725;50728;50731;53894;63674;67572;18128;25645;25932;26161;38106;51099;51100;71174;386;443;693;780;790;952;3123;4601;38924;38925;38928;38931;38933;38933
1174|3891;12159;4171;1287;3614;3891;5802;10203;11208;12158;14907;20756;27242;27243;27244;3614;3891;5802;10203;14907;27244;27245;27246;6365;5932;9183;1297;5631;7595;8334;9183;11208;15184;15214;27248;27249;317;488;493;3995;4288;497;4879;17578;22962;25568;25569;28896;28923;28986;30108;30170;1126;1264;1436;3877;12007;21759;21763;3761;23437;23440;23476;23476;23503;23780;23785;23797;23805;23810;24094;24360;31033;31035;31130;31134;32203;33714;44217;48571;50364;50364;50505;50607;50634;50755;50789;52338;52341;63115;64524;71290;98403;29181;37999;38750;40663;43197;45714;45726;56439;56439;18124;18128;25641;25929;25932;25933;25938;25967;26038;26253;36373;45098;384;386;391;436;448;510;661;698;780;845;1173;1177;1307;1629;2125;2149;3900;5108;22140;29125;29138;72921;100041;48732;48738;48749;48756;48761;48763;48765;48770;48811;48934;15925;15926;15926;15932;15932;15936;15937;15937;15939;38943;38943;39024;39024;42182;50594
14887|13655;32231;13647;13655;13935;40491;12;73188;12;12;69336;13935;4097;11229;18927;34469;78042;100535;13935;16;18983;94020;107155;113179;22719;22737;22929;22934;24844;28930;30276;65799;83375;1064;1109;1113;1121;1122;1126;1126;1127;1386;1386;1386;1389;1390;1390;1407;2074;4212;4213;4218;4218;42612;23442;23476;23481;23482;23482;23486;23487;23501;23521;23974;23974;24088;24097;25114;25115;25116;25122;32389;32643;35876;40054;48551;50461;50462;50465;50466;50467;50468;50469;50474;50477;50480;50481;50492;50521;50545;50548;50553;50554;50562;50566;50590;50592;50597;50597;50597;50598;50598;50599;50602;50673;50714;50744;50760;50760;50817;50818;50819;52149;52294;52352;52358;62923;63270;63272;63311;63313;64834;65962;69002;69013;69599;71211;72439;72737;73753;73753;73755;73755;75997;76259;83389;95931;95933;95936;95937;95949;95995;95997;96000;106790;108631;123911;127731;127732;127733;127734;127735;127737;127738;146428;16170;16170;16173;16175;28823;29393;29394;38776;43197;49439;54390;65510;68487;121175;15625;15781;25899;25902;25909;25917;26006;26118;26156;26241;26243;26307;26695;27001;27178;27804;40724;47035;57797;59668;79187;98310;126023;126209;126210;126440;301;508;508;508;511;528;546;930;1009;1010;1011;1096;1103;1104;1105;1178;2061;2394;2394;3100;6581;21028;48732;48734;48735;48736;48741;48742;48743;48745;48749;48751;48758;48765;48812;48836;48872;48873;48878;49238;49606;58102;108953;124800;130854;146297;15925;15939;15939;38935;38936;38936;42178
8269|52;63366;3859;140;55756;420;5688;420;314;424;467;2019;33583;22723;24841;27476;61545;63663;2555;3419;29218;31688;32155;50493;50502;52078;71968;100983;59626;60940;26588;35847;40726;51269;17737;39787;56063;70922;48756;48818;48872;48884
250|10002;1623;17062;3109;3875;12534;12534;11404;64756;7030;12645;5456;7030;11611;12645;76538;17063;12128;17066;1053;1265;1437;13665;47737;47745;50383;50622;443;659;1180;1472
3754|35529;734;2993;424;1133;1159;1403;2255;4018;4034;4820;851
17628|386;386;542;949;949;5902;5918;60780
15294|3891
14418|82057;515;72;909;6690;12411;57848;82057;84444;6690;12411;25206;82057;82198;84444;105993;82057;108066;53093;32;51139;21492;6704;9250;11395;11721;15377;21492;29621;58273;81072;84060;95496;115797;27728;40050;9975;29692;35481;77913;83248;107824;145675;31505;41112;42007;46677;65799;70250;70253;72717;115373;116571;9293;44594;44595;58058;61193;115991;121777;31679;118959;133395;134741;134830;285;3060;3926;5735;15878;55352;94468
10652|6593;6593;678;6593;6644;8224;11444;29598;79372;80121;6649;8224;11444;73001;79372;80121;10170;17914;74914;3151;31875;3151;183;21362;22609;23930;36685;41150;65270;59090;979;12573;38896;24070;73308;79370;79371;143793;389;5735;8090;17254;21903;46653;63126;63462;66684;79404
7540|57590;57590;62764;16342;27850;13402;10192;13402;6399;9094;20012;21679;33277;57595;5494;228;1828;22936;48177;70416;70418;57002;66361;76518;455;795;9190;10131;10675;10737;13198;13478;17586;17705;18114;18117;21269;21471;25641;25645;25937;25938;25941;25945;25991;26267;39856;48173;51249;53114;57606;62767;62768;62769;62770;62771;62772;62773;62774;66105;71174;71683;73914;85842
6528|64392;305;4639;2807;15267;2807;66533;15302;277;301;427;551;846;917;932;932;1033;1176;1676;10944
11191|18096;668;668;1039;12450;15161;18096;71927;1039;12450;14475;15161;18096;26741;73249;84930;84932;3911;3913;77551;7723;3911;77551;3460;18094;26334;77551;101215;7502;15047;72423;26431;94704;56261;458;545;693;794;912;1660;9961;14929;17254;18533;20365;51073;53711;65526;67683
2839|149
9066|1478;360;360;4758;254;337;385;419;443;542;666;699;954;1135;1176;1500;5107;5179;6581;6730;7015;17673
17609|21259;431;78744;10445;13830;55432;97559;405;5940;405;37455;3356;11294;31186;68315;72391;75024;78729;317;25502;5108;5902;14929
141|991;515;515;18588;42917;48428;383;558;991;3897;5864;5935;22907;27243;991;3897;4092;5864;5935;5939;17377;27243;34849;5147;514;514;513;16;24;513;513;3356;3699;5148;5935;5937;8811;11721;21593;32784;33121;37057;3080;1372;1107;1300;530;1184;1292;3609;3641;3646;3662;9343;21634;31677;50634;50737;50750;50753;50755;52345;70968;85574;284;508;697;791;792;793;794;795;1176;2078
14909|383;102968;383;383;88571;107369;41628;49053;95808;23934;6561;51373;8466;26289;41628;438;7198;60780;72996;94468;94469;94904;94984
14431|91360;8134;4115;16550;2066;4115;391;846;3839;4271;5916;20999;21471;85826;100861
10468|7596;4629;4629;63399;7596;8901;14171;32190;51788;115080;7596;32190;34007;51788;75408;115080;8952;64979;64981;7142;69336;3911;2128;34030;41927;58595;8165;51376;12967;14090;9099;29692;57482;78127;411;724;775;1134;2164;5658;48696
9501|3313;30338;4629;6690;10009;15632;30338;31745;31750;128419;10009;22791;31745;31750;66718;78395;81309;82432;84454;128419;128419;10407;37027;35232;3313;137828;137829;137830;7510;9253;10443;11235;11250;19491;22787;35232;36412;38982;43090;43264;47830;49985;137849;22262;3635;18445;46708;58029;74447;80506;92570;11289;45577;74625;137821;659;949;10397;19600
4903|38122;38150;19849
7520|31;31;402;734;15157;31;36880;317;778;910;1456;3160;55286
9035|35713;75184;372;52447;55265;75184;97243;3616;3949;5455;9807;12774;15209;27243;27249;35713;36450;46292;9475;12553;12774;15209;27243;27249;28003;35713;36450;42917;102320;125118;5455;35713;1687;2589;75875;11461;329;11461;11461;23136;25208;27249;27540;28003;28015;32796;34998;36450;40562;65313;47019;27987;12296;6725;31908;41628;60001;63467;70627;93641;107443;7753;8171;60003;83402;902;2074;2503;6336;22157;44595;65034;116534;438;439;697;1568;3060;12602;22536
5102|75;3448;27;7343;25793;7343;7597;12250;23460;345;19714;345;18928;32794;40560;1618;41776;19897;16454;2582;41777;10184;37930;794;1375;1376;7781;15636
3614|9465;10321;6620;20504;19418;19278;47759;64964;26013;26314;105682;2084;5682;7260;19733
14971|603;110;110;8956;86830;121555;603;3887;13901;15632;42917;66062;83844;603;3887;8103;13374;41097;66062;79991;81812;83844;41097;83844;2451;124907;8024;14;1761;2781;8811;1761;2183;5113;7513;8024;8159;16877;19702;24468;35347;36268;38824;38992;39494;39538;41150;41316;43257;43273;65313;68891;72183;77849;78583;80269;93281;95881;112337;115786;121326;1368;8159;116565;27728;101859;82836;41685;59952;77181;119168;44917;77222;77915;102996;902;2074;2481;2502;2504;4919;9293;12493;12637;12975;20155;37623;44594;58058;61193;62650;72702;83471;102489;111948;111958;121492;125373;546;1031;1376;1447;3173;3445;5047;5663;5735;6844;17353;20365;27068;28316;48696;53740;55358;56490;67797;88655;95316;113308;117804;125671;35531;38933;50594;57604;57604;57604;57604;107893
16279|66637;429;429;67761;71274;81798;81798;254;337;438;910;13838;14929;18644;38425;53741;57085;63462;68107;94314;96816;99623;104959;104960;114052;120193;120999;131070
15810|102255;26225;112705;115893;5662;49573;94314;94468;106108;115892
1966|2747;3905;3905;10617;11621;31090;36992;106211;563;2747;9088;11794;11973;12453;12542;12554;14481;18456;20781;21262;21893;30365;43350;2747;9088;11973;12542;14481;18456;20781;21262;21295;21893;43350;134941;4642;19;8734;89;8734;13453;20775;25556;30152;40496;48439;58789;8735;596;4379;8450;8450;15536;15536;23729;23729;23729;23729;23729;23729;23729;61441;61441;61441;61441;61441;61441;61441;65062;65062;90540;90540;90540;90540;90540;90550;90550;90550;90550;90550;90550;26048;718;724;880;880;880;2327;4667;5047;5047;7349;7614;7614;7629;7665;9112;9454;9740;29832;29832;117375;39833;46545;59556;62726;69525;120570;120570
3222|5556;14196;883;3290;3292;3293;3305;5556;16076;20824;883;19365
12236|39026;431;39026;92079;39026;54215;92079;87789;45051;39026;18546;35552;39026;21363;35552;39026;46113;102595;979;58474;29513;101376;561;25834;444;697;806;808;5663;15417;16480;17353;17354;27752;48719;52754;53711;67797;102943
6972|5620;3481;4056;3481;21295;25406;32180;4060;19;5620;4059;4059;6704;123;141;1693;3637;510;1274;1669;2118;2325;14828;21764
3923|5554;5559;1623;5554;83430;5559;5802;97975;44720;6370;4126;5557;5554;10732;5802;10732;97975;6061;93109;48271;93109;277;545;776;1009;1105;1289;1660;3445;4271;4271;4667;4885;12420;53711
10404|13294;13294;13294;13294;55249;88571;13295;1824;86445;13295;254;17907;10470;28845;542;840;954;2400;7015;8217;14922;14929;29877;36980;57741;61672;71069;71535;73926;74624;74783
15114|713;11106;22145;2444;6984;97962;25706;48530;386;529;718;1583;7781;18644;80695;94984;123756
2223|6354;701;3416;5555;10384;11162;110276;57;1094;2429;3154;4305;6354;6644;7290;7291;8901;9460;10364;11260;11271;13522;30417;1094;1299;2658;3154;4305;6354;6644;7290;7291;8901;9460;10364;11271;30417;21722;3144;34637;6615;34637;14;9186;638;11393;530;2261;5588;25915;26695;27152;548;642;931;1042;1578;2388;5178;5682;9860;21441;68567
12|656;4526;112;4526;257;656;2449;7756;16975;87555;656;3613;7756;11612;14760;16975;16976;16977;6973;646;274;10751;10751;12965;14872;19655;87239;274;274;11151;11612;5892;16971;466;637;983;5522;5522;5524;7152;7155;7157;7158;10718;15167;16997;31677;32155;50517;50519;50522;50557;50564;50590;50813;86379;26012;26704;38106;40724;335;525;529;659;775;776;777;778;780;910;3581;42178;46224;60845;62734;66404;95901
774|5620;5620;3495;275;3138;17270;3498;3496;17270;3496;16878;277;1529
2185|97;2658;7787;8096;10002;11260;7787;8096;2451;4126;19;2628;2628;4240;27640;123;18114;18115;18116;18125;18126;543;849;854;1046;1177;6570;7134
13360|15161;50326;21013;50325;50326;89691;15161;9544;27970;39426;54387;59491;108413;61468;5960;12819;1431;10616;718;1456;2132;2164;5660;7347;8021;9961;12163;12417;12418;12419;14929;17292;39751;55358;71825;74824;107536
9203|15377;10480;65;13539;45073;65;36292;477;95;67;15377;41718;46342;7144;8406;15377;41718;68681;77094;14021;16074;40446;27772;51640;51640;56372;56372;57450;62614;63571;68513;527;1022;5410
15268|121;121;121;14761;140;72067;75758;4049;10633;11198;34448;47047;135283;2168;67693;77913;82495;90300;94957;278;386;438;524;1041;1374
1161|5620;961;2658;3481;3875;4891;5620;10003;11260;1425;1692;2269;3785;5620;21789;61440;961;2658;3481;5620;8676;10003;11260;138800;4060;19;5620;1425;5631;998;6178;28;274;2335;3366;5631;6704;8175;8221;9241;10665;25190;29617;123;2949;8899;13150;181;1638;138799;722;1256;2059;2087;5177;131226
8370|31;31;402;734;15157;31;36880;7067;317
2765|3478;325;17246;25787;48975;3478;8840;12249;13655;15373;17245;22614;30811;2188;3478;8840;12411;13655;14044;20564;30811;3478;30811;3110;15448;5028;5631;17245;26748;30333;30907;44555;45068;49436;15919;5945;30811;30809;1334;11375;22788;33258;64183;3721;24067;64929;536;3029;3644;4823;13265;66657;508;693;954;2071;3160;4668;15919
11036|16139;7202;12568;16139;55016;95067;12568;55016;565;1517;1518;1521;1521;1728;12568;14814;55016;979;74934;17811;58762;70967;1143;1184;3029;3676;4228;7122;7125;63324;63324;66657;95337;104711;520;525;662;1552;2079;3585;3679;3680;4274;7350;7592;37158
2575|16139;1517;16139;565;1517;1518;1521;7353;1521;1522;979;1143;1184;1401;2255;3676;4018;4228;5194;7125;12804;66657;520;525;1552;2079;3585;3679;3680;4274;7350;7592
60|5421;13761;112;112;1425;13329;13330;4133;13327;10894;13331;10894;8324;197;8392;13328;1082;4302;12711;12711;17147;17148;17149;17150;17151;17152;102235;880;1043;1243;1462;9883;17143;17144;17145
8786|6574;16408;11608;16408;25380;74555;2232;6574;8070;8476;29598;31137;37058;46665;6574;8476;29598;30415;31137;37082;41869;46665;51185;6574;47239;513;11130;11130;78092;133622;513;14365;17856;22607;24186;57353;58830;60208;94613;133622;74990;15047;63029;3417;10470;29689;76818;81091;133617;840;840;2063;8855;17254;28607;31404;55774;57082;58691;58691
313|29895;87298;227;429;12604;7436;11522;1640;6178;7437;15270;25253;11522;626;2276;3788;11444;14171;19627;19702;56303;7437;48291;4044;21787;386;520;522;524;525;526;527;528;529;810;1460;15169
6058|9447;22639;305;1620;4639;11437;58765;11437;1298;37083;35158;48209;22962;25567;25568;25569;25570;25574;28635;18128;25645;25929;25931;25932;26038;39848;53232;277;301;303;551;917;1072;1676;53563
1767|3943;3785;3785;2658;1935;6365;22399;11099;13459;22757;25641;25929;25933;25992;543;659;698;955;1004;1048;1278;1307;1460;3833
15445|20428;118061;3448;25380;118061;4093;15632;20428;116402;136946;3722;8224;20428;31363;37082;81693;107452;136946;41677;121685;121686;81562;66;81562;2276;4719;14170;33103;36566;37170;37962;41150;41312;44265;47435;47544;57674;59039;65270;78092;79653;79838;83992;85075;87933;91660;106364;124919;89578;77995;13740;77911;975;17817;18644;34411;42073;70092;96615;99742;104120;120825
6708|1610;358;39610;378;34413;24076;32359;254;59896;494;4879;6710;22723;47813;7107;7107;7734;10070;10241;12493;13961;13966;20342;25958;29271;29271;30495;31217;31220;36579;44595;49617;57984;58419;64331;64331;64331;64331;66158;69503;385;386;502;1634;3166;5683;5735;5750;5918;6844;8074;9703;9961;13291;13321;13834;15636;16095;16411;16480;17353;23821;25953;29869;29870;29871;29872;29873;29874;29875;29876;29877;29878;29879;29880;51047;90683;90683;96178;96178;96180;96184;96184;96184;96185;96194;96194;96194;96271;96271;96298;96298;96298;96299;96299;96485;96485;96485;97208;97208;100010;100010;39336;39336;39656;42237;49529;55585;58249;70441;70441;70441;70441;70441;73261;73261;73261;73261;73262;73263
2039|10817;5407;26739;26741;39425;140;25666;23857;1297;13818;27;512;2748;3399;5840;5846;5864;6370;6591;11973;13061;16818;21104;35713;40732;40733;683;1296;11234;11235;15217;16804;18531;28339;30519;34021;37285;40797;40798;40799;40800;46243;979;24815;24101;32642;47713;448;1490
6191|5852;2230;5841;54706;2776;5852;6704;6943;24393;35136;38396;38402;40581;41413;2776;5852;6704;6943;24393;35136;38396;38402;40581;41413;7146;3083;1784;9634;2776;5852;6704;6943;24393;35136;38396;38402;40581;41413;43164;31023;52791;55068;121734;41777;2230;42313;91046;7634;16452;121730;1403;2532;6845;70467;70781;70782;281;8851;9857
10585|31;52;78;314;716;1161;1551;1652;3487;6469;11265;17693;34246;42499;52726;106093;140;14455;15650;22300;58374;106245;5157;14825;40048;40048;146073
